ID_ECG,TYPE_ANN,RHYTHM
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,V,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,V,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,V,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,V,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,A,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
ltafdb58,N,(N
